inning_number,half,out,runner_on_1b,runner_on_2b,runner_on_3b,score_diff,total_games,home_wins,win_expectancy
8,bot,2,0,1,0,4,40,40,1.0
8,bot,2,1,0,1,0,40,13,0.325
8,bot,2,1,1,0,5,36,36,1.0
8,bot,2,1,0,1,3,34,34,1.0
8,bot,2,1,1,1,1,32,29,0.90625
8,bot,2,1,1,1,3,32,32,1.0
8,bot,2,1,1,1,0,31,14,0.45161290322580644
8,bot,2,0,1,0,-2,30,3,0.1
8,bot,2,0,1,0,5,29,29,1.0
8,bot,2,1,1,0,-5,27,0,0.0
8,bot,2,0,0,1,2,26,23,0.8846153846153846
8,bot,2,1,0,1,2,26,24,0.9230769230769231
8,bot,2,1,1,0,-3,26,1,0.038461538461538464
8,bot,2,1,1,1,-2,25,6,0.24
8,bot,2,0,0,1,-1,23,3,0.13043478260869565
8,bot,2,0,0,1,0,22,5,0.22727272727272727
8,bot,2,1,0,1,-1,22,3,0.13636363636363635
8,bot,2,1,1,1,2,22,20,0.9090909090909091
8,bot,2,0,0,1,1,21,19,0.9047619047619048
8,bot,2,0,1,0,-4,20,0,0.0
8,bot,2,1,0,1,5,20,20,1.0
8,bot,2,1,1,0,-4,20,0,0.0
8,bot,2,1,1,1,-1,20,6,0.3
8,bot,2,1,0,1,1,19,18,0.9473684210526315
8,bot,2,0,0,1,5,18,18,1.0
8,bot,2,1,1,1,4,18,18,1.0
8,bot,2,0,1,0,-3,17,0,0.0
8,bot,2,1,0,1,-3,17,0,0.0
8,bot,2,1,0,1,-2,17,3,0.17647058823529413
8,bot,2,0,0,1,-2,16,0,0.0
8,bot,2,0,1,0,-5,16,0,0.0
8,bot,2,0,0,1,4,15,15,1.0
8,bot,2,1,1,1,5,15,15,1.0
8,bot,2,0,0,1,3,14,13,0.9285714285714286
8,bot,2,1,0,1,4,14,14,1.0
8,bot,2,1,1,1,-3,14,0,0.0
8,bot,2,0,1,1,-2,13,1,0.07692307692307693
8,bot,2,0,1,1,1,13,10,0.7692307692307693
8,bot,2,0,1,1,3,13,13,1.0
8,bot,2,0,1,1,2,12,7,0.5833333333333334
8,bot,2,0,1,1,0,10,4,0.4
8,bot,2,1,0,1,-5,10,0,0.0
8,bot,2,0,1,1,5,9,8,0.8888888888888888
8,bot,2,0,0,1,-4,8,0,0.0
8,bot,2,0,0,1,-3,8,0,0.0
8,bot,2,1,0,1,-4,8,0,0.0
8,bot,2,0,1,1,-3,7,0,0.0
8,bot,2,0,1,1,-5,6,0,0.0
8,bot,2,0,1,1,-4,6,0,0.0
8,bot,2,0,1,1,4,6,6,1.0
8,bot,2,1,1,1,-4,6,0,0.0
8,bot,2,1,1,1,-5,5,0,0.0
8,bot,2,0,0,1,-5,4,0,0.0
8,bot,2,0,1,1,-1,4,1,0.25
8,bot,3,0,0,0,0,150,16,0.10666666666666667
8,bot,3,0,0,0,-1,121,1,0.008264462809917356
8,bot,3,0,0,0,-2,120,2,0.016666666666666666
8,bot,3,0,0,0,1,119,102,0.8571428571428571
8,bot,3,0,0,0,2,109,102,0.9357798165137615
8,bot,3,0,0,0,3,94,93,0.9893617021276596
8,bot,3,0,0,0,-3,91,1,0.01098901098901099
8,bot,3,1,0,0,0,71,10,0.14084507042253522
8,bot,3,0,0,0,-4,68,0,0.0
8,bot,3,0,0,0,4,65,63,0.9692307692307692
8,bot,3,1,0,0,-2,63,0,0.0
8,bot,3,0,0,0,5,59,58,0.9830508474576272
8,bot,3,0,0,0,-5,52,0,0.0
8,bot,3,1,0,0,-3,52,0,0.0
8,bot,3,1,0,0,-1,51,2,0.0392156862745098
8,bot,3,1,0,0,1,48,39,0.8125
8,bot,3,0,1,0,0,46,4,0.08695652173913043
8,bot,3,1,0,0,3,45,45,1.0
8,bot,3,1,1,0,0,45,6,0.13333333333333333
8,bot,3,0,1,0,1,42,34,0.8095238095238095
8,bot,3,1,0,0,-4,41,0,0.0
8,bot,3,0,1,0,2,40,37,0.925
8,bot,3,0,1,0,-1,39,1,0.02564102564102564
8,bot,3,0,1,0,3,39,38,0.9743589743589743
8,bot,3,1,0,0,2,39,33,0.8461538461538461
8,bot,3,1,0,0,5,33,33,1.0
8,bot,3,1,1,0,-1,32,1,0.03125
8,bot,3,1,0,0,-5,31,0,0.0
8,bot,3,1,0,0,4,31,30,0.967741935483871
8,bot,3,1,1,0,2,31,27,0.8709677419354839
8,bot,3,1,1,0,-2,30,0,0.0
8,bot,3,1,1,0,4,30,30,1.0
8,bot,3,1,1,0,3,29,29,1.0
8,bot,3,1,1,0,1,28,22,0.7857142857142857
8,bot,3,1,1,0,-5,25,0,0.0
8,bot,3,1,0,1,0,24,3,0.125
8,bot,3,0,1,0,4,23,23,1.0
8,bot,3,1,1,1,3,23,23,1.0
8,bot,3,0,1,0,5,21,21,1.0
8,bot,3,1,1,1,1,21,19,0.9047619047619048
8,bot,3,0,0,1,2,20,18,0.9
8,bot,3,1,1,0,-3,19,0,0.0
8,bot,3,1,1,1,-2,19,1,0.05263157894736842
8,bot,3,0,1,0,-4,18,0,0.0
8,bot,3,0,1,0,-2,18,0,0.0
8,bot,3,1,0,1,3,18,18,1.0
8,bot,3,1,1,0,5,18,18,1.0
8,bot,3,0,0,1,0,17,2,0.11764705882352941
8,bot,3,0,1,0,-3,17,0,0.0
8,bot,3,0,0,1,-1,16,0,0.0
8,bot,3,0,0,1,1,16,14,0.875
8,bot,3,0,1,1,0,16,1,0.0625
8,bot,3,1,0,1,2,16,14,0.875
8,bot,3,1,0,1,1,15,15,1.0
8,bot,3,1,1,0,-4,15,0,0.0
8,bot,3,1,1,1,0,15,2,0.13333333333333333
8,bot,3,0,0,1,5,14,14,1.0
8,bot,3,0,1,0,-5,13,0,0.0
8,bot,3,0,1,1,-2,13,0,0.0
8,bot,3,0,1,1,3,13,13,1.0
8,bot,3,1,0,1,-3,13,0,0.0
8,bot,3,1,1,1,2,13,11,0.8461538461538461
8,bot,3,0,0,1,3,12,10,0.8333333333333334
8,bot,3,0,1,1,2,12,11,0.9166666666666666
8,bot,3,1,0,1,-1,12,0,0.0
8,bot,3,1,0,1,5,12,12,1.0
8,bot,3,0,1,1,1,11,9,0.8181818181818182
8,bot,3,1,1,1,-1,11,0,0.0
8,bot,3,1,1,1,4,11,11,1.0
8,bot,3,0,0,1,-2,10,0,0.0
8,bot,3,0,0,1,4,10,10,1.0
8,bot,3,1,0,1,-2,9,0,0.0
8,bot,3,1,1,1,5,9,9,1.0
8,bot,3,0,1,1,4,8,8,1.0
8,bot,3,1,0,1,4,8,8,1.0
8,bot,3,1,1,1,-3,8,0,0.0
8,bot,3,0,0,1,-3,7,0,0.0
8,bot,3,0,1,1,-4,7,0,0.0
8,bot,3,1,0,1,-5,7,0,0.0
8,bot,3,0,0,1,-4,6,0,0.0
8,bot,3,0,1,1,5,6,5,0.8333333333333334
8,bot,3,1,0,1,-4,6,0,0.0
8,bot,3,0,1,1,-3,5,0,0.0
8,bot,3,0,1,1,-5,4,0,0.0
8,bot,3,0,1,1,-1,4,0,0.0
8,bot,3,1,1,1,-4,4,0,0.0
8,bot,3,0,0,1,-5,3,0,0.0
8,bot,3,1,1,1,-5,2,0,0.0
8,top,0,1,0,0,-1,113,14,0.12389380530973451
8,top,0,1,0,0,0,109,27,0.24770642201834864
8,top,0,1,0,0,1,108,58,0.5370370370370371
8,top,0,1,0,0,2,101,75,0.7425742574257426
8,top,0,1,0,0,-2,92,8,0.08695652173913043
8,top,0,1,0,0,3,77,67,0.8701298701298701
8,top,0,1,0,0,-3,70,2,0.02857142857142857
8,top,0,0,0,0,1,65,33,0.5076923076923077
8,top,0,0,0,0,0,57,15,0.2631578947368421
8,top,0,1,0,0,-4,55,0,0.0
8,top,0,0,0,0,3,53,44,0.8301886792452831
8,top,0,0,0,0,2,51,43,0.8431372549019608
8,top,0,1,0,0,5,49,47,0.9591836734693877
8,top,0,0,0,0,-1,43,6,0.13953488372093023
8,top,0,1,0,0,-5,43,0,0.0
8,top,0,1,0,0,4,41,40,0.975609756097561
8,top,0,0,0,0,4,39,37,0.9487179487179487
8,top,0,1,1,0,-1,31,2,0.06451612903225806
8,top,0,1,1,0,-2,30,1,0.03333333333333333
8,top,0,0,0,0,-2,27,1,0.037037037037037035
8,top,0,1,1,0,-3,27,0,0.0
8,top,0,0,0,0,-3,26,2,0.07692307692307693
8,top,0,0,0,0,5,26,26,1.0
8,top,0,1,1,0,2,23,15,0.6521739130434783
8,top,0,1,1,0,1,21,9,0.42857142857142855
8,top,0,1,1,0,3,21,15,0.7142857142857143
8,top,0,1,1,0,0,19,3,0.15789473684210525
8,top,0,0,0,0,-4,17,1,0.058823529411764705
8,top,0,0,1,0,-1,17,1,0.058823529411764705
8,top,0,0,1,0,0,16,3,0.1875
8,top,0,0,1,0,2,15,11,0.7333333333333333
8,top,0,1,1,0,4,15,14,0.9333333333333333
8,top,0,0,1,0,-3,14,0,0.0
8,top,0,0,1,0,-2,12,1,0.08333333333333333
8,top,0,0,0,0,-5,11,0,0.0
8,top,0,0,1,0,1,10,5,0.5
8,top,0,0,1,0,5,10,9,0.9
8,top,0,0,1,0,3,9,6,0.6666666666666666
8,top,0,1,0,1,-1,9,1,0.1111111111111111
8,top,0,1,0,1,1,9,4,0.4444444444444444
8,top,0,1,0,1,2,9,6,0.6666666666666666
8,top,0,1,1,0,-4,9,0,0.0
8,top,0,1,1,0,5,9,8,0.8888888888888888
8,top,0,1,1,1,-1,9,0,0.0
8,top,0,0,1,0,-5,8,0,0.0
8,top,0,1,0,1,0,8,3,0.375
8,top,0,1,1,0,-5,8,0,0.0
8,top,0,1,1,1,-2,8,1,0.125
8,top,0,0,1,0,-4,7,0,0.0
8,top,0,0,1,0,4,7,6,0.8571428571428571
8,top,0,1,1,1,3,7,4,0.5714285714285714
8,top,0,0,1,1,2,6,5,0.8333333333333334
8,top,0,1,1,1,0,6,2,0.3333333333333333
8,top,0,1,0,1,-5,5,0,0.0
8,top,0,1,0,1,-3,5,1,0.2
8,top,0,1,0,1,-2,5,1,0.2
8,top,0,1,1,1,2,5,2,0.4
8,top,0,1,1,1,4,5,4,0.8
8,top,0,0,0,1,0,4,0,0.0
8,top,0,0,1,1,-4,4,0,0.0
8,top,0,0,1,1,5,4,4,1.0
8,top,0,1,0,1,-4,4,0,0.0
8,top,0,1,1,1,-4,4,1,0.25
8,top,0,1,1,1,-3,4,1,0.25
8,top,0,1,1,1,1,4,1,0.25
8,top,0,0,0,1,-4,3,0,0.0
8,top,0,0,0,1,1,3,2,0.6666666666666666
8,top,0,0,0,1,4,3,2,0.6666666666666666
8,top,0,0,1,1,-2,3,0,0.0
8,top,0,0,1,1,0,3,0,0.0
8,top,0,0,1,1,1,3,2,0.6666666666666666
8,top,0,1,0,1,5,3,3,1.0
8,top,0,0,0,1,-3,2,0,0.0
8,top,0,0,0,1,-1,2,1,0.5
8,top,0,0,0,1,2,2,1,0.5
8,top,0,0,1,1,-3,2,0,0.0
8,top,0,0,1,1,3,2,2,1.0
8,top,0,0,1,1,4,2,1,0.5
8,top,0,1,0,1,3,2,2,1.0
8,top,0,1,0,1,4,2,2,1.0
8,top,0,1,1,1,-5,2,0,0.0
8,top,0,1,1,1,5,2,2,1.0
8,top,0,0,0,1,-5,1,0,0.0
8,top,0,0,0,1,-2,1,0,0.0
8,top,0,0,0,1,3,1,0,0.0
8,top,0,0,1,1,-5,1,0,0.0
8,top,1,0,0,0,0,301,96,0.31893687707641194
8,top,1,0,0,0,1,298,209,0.7013422818791947
8,top,1,0,0,0,-1,261,45,0.1724137931034483
8,top,1,0,0,0,2,239,216,0.9037656903765691
8,top,1,0,0,0,-2,236,7,0.029661016949152543
8,top,1,0,0,0,3,221,206,0.9321266968325792
8,top,1,0,0,0,-3,176,3,0.017045454545454544
8,top,1,0,0,0,4,158,154,0.9746835443037974
8,top,1,0,0,0,5,136,135,0.9926470588235294
8,top,1,1,0,0,1,125,73,0.584
8,top,1,0,0,0,-4,121,3,0.024793388429752067
8,top,1,1,0,0,0,115,32,0.2782608695652174
8,top,1,0,0,0,-5,105,1,0.009523809523809525
8,top,1,1,0,0,2,102,84,0.8235294117647058
8,top,1,1,0,0,-1,100,15,0.15
8,top,1,1,0,0,-2,87,6,0.06896551724137931
8,top,1,1,0,0,3,81,74,0.9135802469135802
8,top,1,1,0,0,-3,76,0,0.0
8,top,1,0,1,0,0,67,13,0.19402985074626866
8,top,1,1,0,0,-4,60,0,0.0
8,top,1,0,1,0,-1,59,11,0.1864406779661017
8,top,1,1,0,0,5,58,57,0.9827586206896551
8,top,1,1,0,0,-5,57,0,0.0
8,top,1,1,0,0,4,54,53,0.9814814814814815
8,top,1,1,1,0,-2,54,2,0.037037037037037035
8,top,1,1,1,0,-1,52,9,0.17307692307692307
8,top,1,1,1,0,0,48,14,0.2916666666666667
8,top,1,1,1,0,1,45,24,0.5333333333333333
8,top,1,1,1,0,2,39,34,0.8717948717948718
8,top,1,0,1,0,-2,38,1,0.02631578947368421
8,top,1,0,1,0,1,38,23,0.6052631578947368
8,top,1,0,1,0,-3,35,2,0.05714285714285714
8,top,1,1,1,0,-3,32,1,0.03125
8,top,1,0,1,0,-4,29,0,0.0
8,top,1,1,1,0,-4,28,0,0.0
8,top,1,1,1,0,3,28,21,0.75
8,top,1,0,1,0,2,25,21,0.84
8,top,1,1,0,1,-3,25,0,0.0
8,top,1,1,1,1,-2,22,0,0.0
8,top,1,0,1,0,3,21,20,0.9523809523809523
8,top,1,0,1,1,-1,21,2,0.09523809523809523
8,top,1,1,1,0,5,21,21,1.0
8,top,1,0,1,0,-5,20,0,0.0
8,top,1,1,1,0,4,20,18,0.9
8,top,1,1,1,1,-1,20,3,0.15
8,top,1,0,1,0,5,19,18,0.9473684210526315
8,top,1,1,1,1,1,19,9,0.47368421052631576
8,top,1,1,1,1,-3,18,1,0.05555555555555555
8,top,1,1,1,1,0,18,3,0.16666666666666666
8,top,1,1,0,1,-4,16,0,0.0
8,top,1,1,0,1,1,16,11,0.6875
8,top,1,1,1,0,-5,16,1,0.0625
8,top,1,1,0,1,-1,14,0,0.0
8,top,1,0,0,1,-2,13,2,0.15384615384615385
8,top,1,0,1,0,4,13,13,1.0
8,top,1,1,0,1,-5,13,0,0.0
8,top,1,1,0,1,0,13,3,0.23076923076923078
8,top,1,1,1,1,-4,13,0,0.0
8,top,1,1,1,1,2,13,7,0.5384615384615384
8,top,1,1,1,1,3,13,8,0.6153846153846154
8,top,1,0,0,1,-3,12,0,0.0
8,top,1,0,0,1,0,12,4,0.3333333333333333
8,top,1,0,0,1,1,12,5,0.4166666666666667
8,top,1,0,1,1,1,12,4,0.3333333333333333
8,top,1,1,0,1,2,12,9,0.75
8,top,1,1,1,1,4,12,11,0.9166666666666666
8,top,1,0,0,1,-1,11,2,0.18181818181818182
8,top,1,0,1,1,-3,11,1,0.09090909090909091
8,top,1,0,1,1,-2,11,0,0.0
8,top,1,0,1,1,2,11,8,0.7272727272727273
8,top,1,1,0,1,-2,11,2,0.18181818181818182
8,top,1,0,1,1,0,10,0,0.0
8,top,1,1,1,1,-5,10,0,0.0
8,top,1,0,1,1,-5,9,0,0.0
8,top,1,0,1,1,-4,9,0,0.0
8,top,1,0,0,1,-4,8,0,0.0
8,top,1,0,0,1,2,7,6,0.8571428571428571
8,top,1,1,0,1,3,7,7,1.0
8,top,1,1,0,1,5,7,7,1.0
8,top,1,1,0,1,4,6,6,1.0
8,top,1,0,0,1,5,5,5,1.0
8,top,1,0,1,1,4,5,5,1.0
8,top,1,0,0,1,-5,4,0,0.0
8,top,1,0,0,1,4,4,4,1.0
8,top,1,0,1,1,3,4,3,0.75
8,top,1,0,0,1,3,3,3,1.0
8,top,1,0,1,1,5,3,3,1.0
8,top,1,1,1,1,5,3,3,1.0
8,top,2,0,0,0,0,236,78,0.3305084745762712
8,top,2,0,0,0,1,211,173,0.8199052132701422
8,top,2,0,0,0,-1,206,36,0.17475728155339806
8,top,2,0,0,0,-2,199,9,0.04522613065326633
8,top,2,0,0,0,3,181,169,0.9337016574585635
8,top,2,0,0,0,2,175,159,0.9085714285714286
8,top,2,0,0,0,4,130,128,0.9846153846153847
8,top,2,1,0,0,0,125,35,0.28
8,top,2,0,0,0,-3,124,3,0.024193548387096774
8,top,2,1,0,0,1,119,90,0.7563025210084033
8,top,2,1,0,0,-1,112,21,0.1875
8,top,2,0,0,0,5,103,101,0.9805825242718447
8,top,2,0,0,0,-4,100,3,0.03
8,top,2,1,0,0,2,91,78,0.8571428571428571
8,top,2,1,0,0,-2,90,7,0.07777777777777778
8,top,2,1,0,0,3,90,85,0.9444444444444444
8,top,2,0,0,0,-5,86,1,0.011627906976744186
8,top,2,1,0,0,-3,70,1,0.014285714285714285
8,top,2,1,1,0,0,69,20,0.2898550724637681
8,top,2,1,0,0,4,65,65,1.0
8,top,2,1,1,0,-1,63,5,0.07936507936507936
8,top,2,1,0,0,-5,61,1,0.01639344262295082
8,top,2,0,1,0,0,59,10,0.1694915254237288
8,top,2,1,1,0,1,54,43,0.7962962962962963
8,top,2,1,1,0,-2,52,6,0.11538461538461539
8,top,2,1,0,0,5,50,48,0.96
8,top,2,0,1,0,-1,49,6,0.12244897959183673
8,top,2,1,0,0,-4,48,0,0.0
8,top,2,1,1,0,2,46,42,0.9130434782608695
8,top,2,0,1,0,-2,42,4,0.09523809523809523
8,top,2,0,1,0,1,42,33,0.7857142857142857
8,top,2,1,1,0,-4,38,0,0.0
8,top,2,0,1,0,-4,36,0,0.0
8,top,2,0,1,0,-3,36,2,0.05555555555555555
8,top,2,1,1,0,3,36,31,0.8611111111111112
8,top,2,1,1,0,-3,34,1,0.029411764705882353
8,top,2,1,1,1,0,33,8,0.24242424242424243
8,top,2,1,1,0,-5,32,1,0.03125
8,top,2,0,1,0,3,31,29,0.9354838709677419
8,top,2,1,1,0,4,31,30,0.967741935483871
8,top,2,1,1,0,5,31,30,0.967741935483871
8,top,2,1,1,1,-1,29,7,0.2413793103448276
8,top,2,1,0,1,1,28,19,0.6785714285714286
8,top,2,1,1,1,1,28,17,0.6071428571428571
8,top,2,0,0,1,-3,27,1,0.037037037037037035
8,top,2,0,1,0,2,26,24,0.9230769230769231
8,top,2,1,0,1,-3,26,0,0.0
8,top,2,1,0,1,0,26,7,0.2692307692307692
8,top,2,1,0,1,-2,25,2,0.08
8,top,2,1,1,1,2,25,14,0.56
8,top,2,0,0,1,-2,24,4,0.16666666666666666
8,top,2,1,0,1,-1,23,5,0.21739130434782608
8,top,2,1,1,1,3,22,18,0.8181818181818182
8,top,2,0,1,0,5,21,21,1.0
8,top,2,1,1,1,-3,21,0,0.0
8,top,2,0,0,1,0,20,5,0.25
8,top,2,1,0,1,2,20,17,0.85
8,top,2,0,1,0,-5,19,0,0.0
8,top,2,1,0,1,3,18,17,0.9444444444444444
8,top,2,0,0,1,2,17,16,0.9411764705882353
8,top,2,0,0,1,-1,16,3,0.1875
8,top,2,0,1,1,-3,15,0,0.0
8,top,2,1,0,1,-5,15,0,0.0
8,top,2,1,0,1,-4,15,0,0.0
8,top,2,1,1,1,-2,15,1,0.06666666666666667
8,top,2,0,0,1,1,14,7,0.5
8,top,2,1,1,1,4,14,13,0.9285714285714286
8,top,2,0,1,0,4,13,13,1.0
8,top,2,1,1,1,-5,13,0,0.0
8,top,2,1,1,1,-4,13,0,0.0
8,top,2,1,0,1,4,12,12,1.0
8,top,2,0,0,1,-4,11,0,0.0
8,top,2,0,1,1,-2,11,1,0.09090909090909091
8,top,2,0,1,1,2,11,8,0.7272727272727273
8,top,2,1,0,1,5,10,9,0.9
8,top,2,0,0,1,-5,9,0,0.0
8,top,2,0,1,1,-4,9,0,0.0
8,top,2,0,0,1,4,8,8,1.0
8,top,2,0,1,1,-5,8,0,0.0
8,top,2,0,0,1,3,7,7,1.0
8,top,2,0,0,1,5,7,7,1.0
8,top,2,0,1,1,-1,7,1,0.14285714285714285
8,top,2,1,1,1,5,7,6,0.8571428571428571
8,top,2,0,1,1,1,6,5,0.8333333333333334
8,top,2,0,1,1,3,6,5,0.8333333333333334
8,top,2,0,1,1,5,6,6,1.0
8,top,2,0,1,1,0,5,0,0.0
8,top,2,0,1,1,4,5,5,1.0
8,top,3,0,0,0,0,159,56,0.3522012578616352
8,top,3,0,0,0,-1,141,26,0.18439716312056736
8,top,3,0,0,0,-2,140,3,0.02142857142857143
8,top,3,0,0,0,1,123,104,0.8455284552845529
8,top,3,0,0,0,2,113,106,0.9380530973451328
8,top,3,0,0,0,3,108,107,0.9907407407407407
8,top,3,0,0,0,-3,86,3,0.03488372093023256
8,top,3,0,0,0,-4,74,3,0.04054054054054054
8,top,3,1,0,0,0,73,23,0.3150684931506849
8,top,3,0,0,0,4,68,67,0.9852941176470589
8,top,3,1,0,0,1,65,52,0.8
8,top,3,1,0,0,-1,64,14,0.21875
8,top,3,0,0,0,5,63,63,1.0
8,top,3,1,0,0,-2,61,3,0.04918032786885246
8,top,3,1,0,0,3,59,58,0.9830508474576272
8,top,3,1,0,0,2,57,52,0.9122807017543859
8,top,3,0,0,0,-5,56,1,0.017857142857142856
8,top,3,1,1,0,0,46,13,0.2826086956521739
8,top,3,1,0,0,-3,43,1,0.023255813953488372
8,top,3,0,1,0,-1,42,7,0.16666666666666666
8,top,3,0,1,0,0,42,11,0.2619047619047619
8,top,3,1,1,0,-2,39,5,0.1282051282051282
8,top,3,1,0,0,4,36,36,1.0
8,top,3,1,1,0,1,36,34,0.9444444444444444
8,top,3,0,1,0,-2,35,4,0.11428571428571428
8,top,3,1,1,0,-1,34,3,0.08823529411764706
8,top,3,1,1,0,2,34,32,0.9411764705882353
8,top,3,1,0,0,-5,33,0,0.0
8,top,3,0,1,0,1,32,29,0.90625
8,top,3,1,0,0,5,31,30,0.967741935483871
8,top,3,0,1,0,-4,27,0,0.0
8,top,3,0,1,0,2,27,27,1.0
8,top,3,1,0,0,-4,27,0,0.0
8,top,3,0,1,0,-3,26,2,0.07692307692307693
8,top,3,0,1,0,3,26,26,1.0
8,top,3,1,1,0,-4,26,0,0.0
8,top,3,1,1,1,-1,25,7,0.28
8,top,3,1,1,0,-3,22,1,0.045454545454545456
8,top,3,1,1,0,5,22,22,1.0
8,top,3,1,1,0,-5,20,1,0.05
8,top,3,1,1,1,1,20,17,0.85
8,top,3,1,1,0,3,19,18,0.9473684210526315
8,top,3,1,1,0,4,18,18,1.0
8,top,3,0,0,1,0,17,9,0.5294117647058824
8,top,3,0,1,0,5,17,17,1.0
8,top,3,1,0,1,0,17,7,0.4117647058823529
8,top,3,0,0,1,-2,16,3,0.1875
8,top,3,1,1,1,0,16,5,0.3125
8,top,3,0,1,1,-2,15,2,0.13333333333333333
8,top,3,1,0,1,-2,15,0,0.0
8,top,3,1,1,1,3,15,15,1.0
8,top,3,0,0,1,-3,14,1,0.07142857142857142
8,top,3,0,1,0,-5,14,0,0.0
8,top,3,0,0,1,-1,13,2,0.15384615384615385
8,top,3,0,1,0,4,13,13,1.0
8,top,3,0,1,1,-3,13,0,0.0
8,top,3,0,0,1,-4,12,0,0.0
8,top,3,1,0,1,1,12,10,0.8333333333333334
8,top,3,1,0,1,3,12,12,1.0
8,top,3,1,1,1,2,12,11,0.9166666666666666
8,top,3,0,0,1,2,11,11,1.0
8,top,3,1,1,1,-3,11,0,0.0
8,top,3,0,0,1,-5,10,0,0.0
8,top,3,0,1,1,2,10,8,0.8
8,top,3,1,0,1,-1,10,2,0.2
8,top,3,1,0,1,2,10,9,0.9
8,top,3,0,0,1,3,9,9,1.0
8,top,3,1,0,1,-3,9,0,0.0
8,top,3,1,1,1,4,9,9,1.0
8,top,3,0,0,1,1,8,7,0.875
8,top,3,0,1,1,-4,8,0,0.0
8,top,3,1,1,1,-2,8,1,0.125
8,top,3,0,0,1,4,7,7,1.0
8,top,3,0,1,1,-1,7,1,0.14285714285714285
8,top,3,0,1,1,1,7,6,0.8571428571428571
8,top,3,1,0,1,4,7,7,1.0
8,top,3,1,1,1,-4,7,0,0.0
8,top,3,1,0,1,-5,6,0,0.0
8,top,3,1,0,1,5,6,6,1.0
8,top,3,1,1,1,5,6,5,0.8333333333333334
8,top,3,0,1,1,-5,5,0,0.0
8,top,3,1,0,1,-4,5,0,0.0
8,top,3,0,0,1,5,4,4,1.0
8,top,3,0,1,1,0,4,0,0.0
8,top,3,0,1,1,3,4,4,1.0
8,top,3,0,1,1,4,4,4,1.0
8,top,3,0,1,1,5,4,4,1.0
8,top,3,1,1,1,-5,3,0,0.0
9,bot,0,1,0,0,0,107,24,0.22429906542056074
9,bot,0,1,0,0,-1,85,3,0.03529411764705882
9,bot,0,1,0,0,-2,71,3,0.04225352112676056
9,bot,0,0,0,0,-2,68,1,0.014705882352941176
9,bot,0,0,0,0,-1,66,5,0.07575757575757576
9,bot,0,1,0,0,-3,65,1,0.015384615384615385
9,bot,0,1,0,0,-4,50,2,0.04
9,bot,0,0,0,0,0,49,11,0.22448979591836735
9,bot,0,1,0,0,-5,49,0,0.0
9,bot,0,0,0,0,-3,48,1,0.020833333333333332
9,bot,0,0,0,0,-5,44,0,0.0
9,bot,0,0,0,0,-4,42,0,0.0
9,bot,0,0,1,0,0,20,5,0.25
9,bot,0,1,1,0,-3,20,0,0.0
9,bot,0,0,0,0,1,18,4,0.2222222222222222
9,bot,0,1,1,0,-2,17,1,0.058823529411764705
9,bot,0,1,1,0,-1,17,2,0.11764705882352941
9,bot,0,1,1,0,0,17,5,0.29411764705882354
9,bot,0,0,1,0,-4,16,0,0.0
9,bot,0,1,1,0,-5,16,0,0.0
9,bot,0,1,1,0,-4,16,1,0.0625
9,bot,0,0,1,0,-1,13,1,0.07692307692307693
9,bot,0,0,1,0,-2,12,0,0.0
9,bot,0,0,1,0,-3,10,0,0.0
9,bot,0,0,1,0,-5,9,0,0.0
9,bot,0,1,0,1,0,9,5,0.5555555555555556
9,bot,0,1,1,1,0,8,4,0.5
9,bot,0,1,0,1,-2,6,0,0.0
9,bot,0,1,1,1,-5,6,0,0.0
9,bot,0,1,1,1,-1,6,1,0.16666666666666666
9,bot,0,1,1,1,1,6,4,0.6666666666666666
9,bot,0,0,1,1,-3,5,0,0.0
9,bot,0,0,1,1,-5,4,0,0.0
9,bot,0,1,0,1,-5,4,0,0.0
9,bot,0,1,1,0,1,4,4,1.0
9,bot,0,0,1,1,-4,3,0,0.0
9,bot,0,0,1,1,-1,3,0,0.0
9,bot,0,0,1,1,1,3,0,0.0
9,bot,0,1,0,1,-4,3,0,0.0
9,bot,0,1,0,1,-3,3,1,0.3333333333333333
9,bot,0,1,0,1,-1,3,0,0.0
9,bot,0,1,1,1,-4,3,0,0.0
9,bot,0,1,1,1,-3,3,1,0.3333333333333333
9,bot,0,1,1,1,-2,3,0,0.0
9,bot,0,0,0,0,2,2,0,0.0
9,bot,0,1,0,1,1,2,0,0.0
9,bot,0,0,0,0,5,1,1,1.0
9,bot,0,0,0,1,-5,1,0,0.0
9,bot,0,0,0,1,-2,1,0,0.0
9,bot,0,0,0,1,-1,1,0,0.0
9,bot,0,0,0,1,0,1,0,0.0
9,bot,0,0,1,1,0,1,0,0.0
9,bot,1,0,0,0,0,293,44,0.15017064846416384
9,bot,1,0,0,0,-1,258,12,0.046511627906976744
9,bot,1,0,0,0,-2,229,3,0.013100436681222707
9,bot,1,0,0,0,-3,210,0,0.0
9,bot,1,0,0,0,-4,168,0,0.0
9,bot,1,0,0,0,-5,137,0,0.0
9,bot,1,1,0,0,0,105,21,0.2
9,bot,1,1,0,0,-2,91,2,0.02197802197802198
9,bot,1,1,0,0,-1,78,4,0.05128205128205128
9,bot,1,1,0,0,-3,75,0,0.0
9,bot,1,1,1,0,0,64,14,0.21875
9,bot,1,0,1,0,0,62,9,0.14516129032258066
